location	code	store_name	product_ean
Europe/Prague	CZ	Karlovy Vary	1989145741889
America/Havana	CU	Varadero	6550994926564
America/New_York	US	Port Richmond	7690796073062
Europe/Amsterdam	NL	Zeist	5698369404468
Europe/Zurich	CH	Onex	7825210749371
Asia/Karachi	PK	Kanganpur	0440831271390
Europe/Istanbul	TR	Edremit	2594865647923
Asia/Dushanbe	TJ	Vahdat	8887643366807
America/Mexico_City	MX	San Lorenzo Acopilco	2815110744427
America/Indiana/Indianapolis	US	Greenfield	2062764582763
Europe/Berlin	DE	Neuburg an der Donau	1783582166294
Europe/Berlin	DE	Bretten	2200732727307
Europe/Berlin	DE	Stuttgart	7406271152197
Europe/Madrid	ES	Ferrol	9286832728812
America/Los_Angeles	US	Indio	6277262601588
Europe/London	GB	Hartley	1698654611797
America/Recife	BR	Recife	8746411213869
Asia/Kolkata	IN	Rangia	4223324920809
Africa/Algiers	DZ	Bordj Zemoura	4544140651389
Asia/Kolkata	IN	Dalsingh Sarai	1282519606617
America/New_York	US	Keene	7512987488694
Europe/Berlin	DE	Siegburg	4384039287455
Europe/Vienna	AT	Floridsdorf	5866680088197
Europe/Amsterdam	NL	Hardenberg	7202041688367
Europe/Volgograd	RU	Mikhaylovka	8744111609586
America/Sao_Paulo	BR	Iturama	8055182194575
America/Panama	PA	Chilibre	7982821558966
Europe/Istanbul	TR	Gaziantep	4305335253524
America/New_York	US	West Chester	5155683428704
Asia/Manila	PH	Sorsogon	3341876173564
America/Montevideo	UY	Durazno	1451219760756
America/Guatemala	GT	Chichicastenango	7920444395490
Asia/Karachi	PK	Tharu Shah	5419941606212
Europe/Moscow	RU	Kireyevsk	9197063821343
America/New_York	US	Rutland	3685940361755
Europe/Amsterdam	NL	Tongelre	3961588549596
Europe/Brussels	BE	Wevelgem	3270787406730
Asia/Bangkok	TH	Bang Ban	0684000255150
Europe/Moscow	RU	Tyoply Stan	4459893715656
Asia/Tokyo	JP	Inawashiro	4942573267595
Asia/Kolkata	IN	Periyakulam	7463637307332
Europe/Zagreb	HR	Split	8266193360396
America/New_York	US	Norwalk	6361494452756
America/Jamaica	JM	New Kingston	2072579223393
Asia/Shanghai	CN	Shuangcheng	6477691595681
Africa/Lagos	NG	Yenagoa	9405054314539
America/Montevideo	UY	Durazno	5098679645498
America/Mexico_City	MX	Teziutlan	0469216218287
Europe/Rome	IT	Somma Vesuviana	0698267159281
Australia/Sydney	AU	Baulkham Hills	3670766136557
Asia/Tokyo	JP	Yao	1261625829486
Asia/Yangon	MM	Myawadi	2657331319004
Asia/Shanghai	CN	Hushitai	0222686877794
Asia/Aqtobe	KZ	Shalqar	7757404884721
Europe/Berlin	DE	Eppingen	7753908301399
Asia/Bangkok	TH	Nakhon Si Thammarat	6504966148539
Asia/Tokyo	JP	Fujioka	3529127252187
Europe/London	GB	Lymington	3273823319773
America/Bogota	CO	Honda	0347620475635
America/Merida	MX	Progreso	7722742977138
America/New_York	US	East Haven	2974023825125
Asia/Kolkata	IN	Pujali	1970390976607
Australia/Perth	AU	Perth	8560569152876
America/Sao_Paulo	BR	Imbituba	2760773524230
Asia/Kolkata	IN	Kangayam	5605136451891
Asia/Kolkata	IN	Deoli	7639134221956
Europe/Paris	FR	Quimper	0276206317918
America/Recife	BR	Catende	0531591506447
Europe/Zaporozhye	UA	Svatove	1986001167050
Asia/Kolkata	IN	Betamcherla	7002278041504
Europe/Paris	FR	Quimper	1664294218320
America/New_York	US	Clermont	3615270209564
Africa/Tunis	TN	Siliana	2539378764439
Asia/Ho_Chi_Minh	VN	Sa Dec	4076257671993
Europe/Rome	IT	Montecchio Maggiore-Alte Ceccato	1927588563477
Europe/Warsaw	PL	Reda	4600791363825
Africa/Dar_es_Salaam	TZ	Chanika	8954158850852
Europe/London	GB	High Wycombe	4459958003766
America/Los_Angeles	US	Riverbank	0456486791374
Europe/Brussels	BE	Beveren	7246766531614
Asia/Kuala_Lumpur	MY	Ulu Tiram	0211716294366
America/Puerto_Rico	PR	Aguadilla	3992015429303
Europe/Kiev	UA	Zvenihorodka	1358992749957
Asia/Shanghai	CN	Sishui	8204898514751
Europe/London	GB	Rhosllanerchrugog	0429701034051
Europe/Paris	FR	Pamiers	5027325668451
America/Guatemala	GT	Chichicastenango	1650698132027
America/Chicago	US	Columbia Heights	7312654654755
Europe/Berlin	DE	Charlottenburg-Nord	5928511062735
America/Chicago	US	Independence	4047839761999
America/Managua	NI	Somoto	4861201690171
Asia/Jakarta	ID	Cibinong	5877130640612
Asia/Tokyo	JP	Yamada	3141127923746
Asia/Shanghai	CN	Nanpiao	4529074933015
America/New_York	US	Gainesville	9646547696101
Europe/Moscow	RU	Likhobory	2792001591172
Asia/Shanghai	CN	Foshan	0922677595453
Europe/Rome	IT	Somma Vesuviana	4809157055019
Asia/Tokyo	JP	Toba	4982627280903
Asia/Karachi	PK	Daud Khel	0451200712574
Asia/Shanghai	CN	Zhoushan	0771412004725
Asia/Kolkata	IN	Robertsonpet	4978930643047
Asia/Tokyo	JP	Minokamo	2197344331452
Europe/Rome	IT	Ventimiglia	5234773829130
Africa/Lagos	NG	Biu	5736041968997
Europe/Berlin	DE	Hermsdorf	6755169851294
America/Los_Angeles	US	Aloha	3219716186282
Asia/Kolkata	IN	Rajaori	8857063250611
Asia/Kolkata	IN	Madhipura	8276397166083
America/Chicago	US	Grand Forks	4391331701787
Asia/Tokyo	JP	Nonoichi	4589696783467
Asia/Kolkata	IN	Dombivli	8415182479919
Africa/Lagos	NG	Kafanchan	8440561417527
Europe/Rome	IT	Mesagne	6950037994657
Europe/Berlin	DE	Weimar	8802298023356
Asia/Tokyo	JP	Komono	2906531187440
Europe/Berlin	DE	Rudolstadt	0450653043501
America/Managua	NI	Jinotepe	1004553109059
Europe/Berlin	DE	Oberhausen	4963418227994
Europe/Rome	IT	Bisceglie	4592576106140
Asia/Kolkata	IN	Chharra	4189031917764
Asia/Shanghai	CN	Changzhi	8159945899018
Asia/Yekaterinburg	RU	Kachkanar	5215796200090
America/Lima	PE	Iquitos	7558349245215
Asia/Shanghai	CN	Zaozhuang	6086130988696
Europe/London	GB	Surbiton	3605715775860
Asia/Kolkata	IN	Kenda	3126475997564
Europe/Paris	FR	Vienne	2731330723878
Europe/Amsterdam	NL	Losser	7406420076947
Asia/Shanghai	CN	Heyuan	4765665481729
America/Manaus	BR	Itacoatiara	0677855469216
Asia/Kolkata	IN	Tiruppuvanam	1906739679144
Europe/Rome	IT	Novara	5964078300668
Asia/Kuala_Lumpur	MY	Batu Feringgi	7804228908086
America/New_York	US	Stockbridge	5417905072783
Europe/Zurich	CH	Onex	0892781652130
Africa/Tripoli	LY	Ajdabiya	6395460468267
Asia/Shanghai	CN	Heyuan	2171706893048
America/Sao_Paulo	BR	Carlos Barbosa	9563041390536
Asia/Yekaterinburg	RU	Lesnoy	8070237415856
Asia/Shanghai	CN	Xiangtan	0432447081975
Europe/Stockholm	SE	Hudiksvall	9391682577555
America/Los_Angeles	US	Bryn Mawr-Skyway	4415469894125
Europe/Berlin	DE	Charlottenburg-Nord	7842049932651
Asia/Jakarta	ID	Muncar	0563449096503
Europe/London	GB	Barnet	1749729196722
America/Chicago	US	Pleasant Prairie	8278593203272
Africa/Algiers	DZ	Messaad	1493451059045
Africa/Abidjan	CI	Bonoua	1537236245961
America/New_York	US	Front Royal	0381568723687
Africa/Algiers	DZ	El Achir	8127408784539
Asia/Bangkok	TH	Tak Bai	2076787148875
Asia/Kolkata	IN	Gorakhpur	5296618611423
Asia/Kolkata	IN	Pujali	4340299197484
Europe/Berlin	DE	Halstenbek	6679820598710
Europe/Tallinn	EE	Narva	4728765837131
Europe/Istanbul	TR	Edremit	3621385311672
America/New_York	US	Bridgeport	6106819574771
America/New_York	US	Kensington	5158964412652
America/Los_Angeles	US	Davis	3238905296748
Europe/Prague	CZ	Karlovy Vary	0210839214671
Europe/Paris	FR	Ajaccio	5260975783598
America/Managua	NI	Somoto	9770531371191
Asia/Tokyo	JP	Fujioka	7277093105346
Europe/Madrid	ES	Segundo Ensanche	4879326846540
Asia/Baku	AZ	Astara	1932547419856
America/Detroit	US	Waverly	0141914942632
America/Bogota	CO	Socorro	3290562389287
Europe/Madrid	ES	Palafrugell	7948116722009
Europe/London	GB	Lymington	5117271027195
Africa/Freetown	SL	Freetown	7813065171416
Europe/Tallinn	EE	Narva	5762577707076
America/Chicago	US	Columbia Heights	9797598548717
Asia/Kolkata	IN	Pujali	5608480826681
Europe/Paris	FR	Marly-le-Roi	9700109269162
America/Los_Angeles	US	Watsonville	2964740208097
Europe/Amsterdam	NL	Losser	3931085717118
Europe/Warsaw	PL	Zgorzelec	3967353408037
Asia/Bangkok	TH	Damnoen Saduak	9625293288037
Europe/Moscow	RU	Zhukovka	3729471554139
America/Chicago	US	Searcy	4291496767904
Asia/Kolkata	IN	Parola	9504995238819
Europe/Paris	FR	Arles	5699696666307
Europe/London	GB	Belper	9396664661529
America/New_York	US	East Haven	4823903984132
America/Santo_Domingo	DO	Santa Cruz de Barahona	9783912363388
Europe/Berlin	DE	Schwalmtal	2572368003071
America/New_York	US	Collinwood	3766808313298
Asia/Baghdad	IQ	Karbala	5452710163479
Africa/Gaborone	BW	Tonota	1031624039298
Europe/Andorra	AD	les Escaldes	9678075255277
Asia/Seoul	KR	Nonsan	2870241719614
America/Chicago	US	San Juan	3137347795560
America/Port-au-Prince	HT	Thomazeau	5719102151224
America/Los_Angeles	US	South Whittier	7899061304850
Asia/Kolkata	IN	Dharmapuri	3873886070811
Asia/Kolkata	IN	Hungund	5469730924027
Asia/Tokyo	JP	Hakodate	7857409590747
America/Sao_Paulo	BR	Caldas Novas	9504012431766
Asia/Taipei	TW	Magong	5954713749570
Europe/London	GB	Rhosllanerchrugog	8649109690068
Europe/Bratislava	SK	Skalica	9675047574480
Africa/Dar_es_Salaam	TZ	Nyangao	6095628590440
America/Toronto	CA	Markham	3665484540199
Asia/Tokyo	JP	Okegawa	0048431210056
Europe/Madrid	ES	Segundo Ensanche	9797520971996
Asia/Kolkata	IN	Madhipura	9434284638924
America/Sao_Paulo	BR	Guapimirim	6869966982331
America/Chicago	US	Pleasant Prairie	4215857010263
Europe/Moscow	RU	Yeysk	3124980779767
Europe/Istanbul	TR	Serinhisar	6135113447641
Europe/Moscow	RU	Solntsevo	4564722786711
Europe/London	GB	Belper	7879656690773
Asia/Kolkata	IN	Bhuban	0094419193279
America/Sao_Paulo	BR	Valinhos	9056818349030
Europe/London	GB	Strood	2143521987257
Africa/Ndjamena	TD	Mongo	8430920693761
Europe/Brussels	BE	Mouscron	6323555244960
Europe/Moscow	RU	Krymsk	6923734947639
Europe/Sarajevo	BA	Bijeljina	4528739642699
Europe/Berlin	DE	Zeitz	3032776640019
America/Argentina/Buenos_Aires	AR	Barracas	6012025579168
Asia/Jerusalem	IL	Rahat	5016125036997
America/New_York	US	Woodlawn	7647743906959
America/Toronto	CA	Norfolk County	0475111946354
Asia/Shanghai	CN	Heyuan	6001273626618
America/Mexico_City	MX	Jocotepec	9508483155190
Europe/Helsinki	FI	Kallio	4942770160866
Asia/Kolkata	IN	Betamcherla	5107677597347
America/Sao_Paulo	BR	Santa Gertrudes	4634813869460
Europe/Berlin	DE	Korschenbroich	6837273237178
America/Mexico_City	MX	Teziutlan	0783696471544
America/Bogota	CO	Andes	5814776730550
America/New_York	US	Lakewood	3162266996347
Europe/Berlin	DE	Bad Segeberg	3034903360906
America/Port_of_Spain	TT	Port of Spain	3512844650862
Europe/Rome	IT	Somma Vesuviana	1502488918444
Europe/London	GB	Hartley	1039940252896
Asia/Aqtobe	KZ	Shalqar	6090978884959
Europe/Warsaw	PL	Reda	1284446050419
Europe/Madrid	ES	el Camp de l'Arpa del Clot	0899048059473
Europe/Berlin	DE	Oberhausen	1206348532701
Asia/Karachi	PK	Kanganpur	6411792388452
America/New_York	US	Toledo	2930859646983
Europe/Istanbul	TR	Sungurlu	7774391036193
Europe/Paris	FR	Saint-Omer	4508302219367
Africa/Lagos	NG	Lagos	7099893175745
Africa/Abidjan	CI	Bonoua	9631355730864
Asia/Kolkata	IN	Chharra	2988164544746
America/Sao_Paulo	BR	Loanda	8782511981543
Africa/Johannesburg	ZA	Vryheid	7872077952925
America/Los_Angeles	US	Visitacion Valley	2262495683191
America/Denver	US	Ken Caryl	6631169837974
Europe/London	GB	Bushey	0033064537991
Europe/Madrid	ES	Novelda	9526965573317
Asia/Aqtobe	KZ	Shalqar	6392640712370
Asia/Shanghai	CN	Foshan	2999490812263
Asia/Riyadh	SA	Al Jubayl	9585781980136
Europe/Berlin	DE	Gifhorn	9487068393076
Europe/Amsterdam	NL	Vught	3341555077190
Europe/Paris	FR	Saint-Omer	8058935001700
Indian/Antananarivo	MG	Antanifotsy	4022681750063
America/Los_Angeles	US	Beaumont	6105109429104
Asia/Shanghai	CN	Jingzhou	6061526718118
Africa/Algiers	DZ	Beni Douala	2591619153402
Europe/Copenhagen	DK	Frederiksberg	5310237936535
Europe/London	GB	Arbroath	1334591344700
Europe/Moscow	RU	Shushary	8388144314095
Australia/Melbourne	AU	Frankston South	1494070311514
America/New_York	US	Bon Air	1584647865134
America/Chicago	US	Rosemount	9889005854532
Europe/London	GB	Winsford	5160547087324
America/Los_Angeles	US	Redding	4082276179747
Europe/Rome	IT	Ragusa	3636218264841
Europe/Paris	FR	Talence	1867315623886
America/Montevideo	UY	Durazno	0309405310845
America/Matamoros	MX	Heroica Matamoros	1962902727852
Asia/Karachi	PK	Sillanwali	9515994754460
America/New_York	US	Bridgeport	6439497049287
Asia/Shanghai	CN	Pucheng	1564618292558
Asia/Kolkata	IN	Bhayandar	7783138006269
Asia/Tokyo	JP	Toba	9524066240381
Europe/Berlin	DE	Barmbek-Nord	0463484205901
Africa/Addis_Ababa	ET	Debre Tabor	4197277926525
America/Los_Angeles	US	South Whittier	0255775963160
America/Chicago	US	Hutto	0614242901935
Africa/Freetown	SL	Freetown	4684861429970
Europe/Rome	IT	Perugia	1357112536378
Europe/Moscow	RU	Naro-Fominsk	9367119039514
Asia/Shanghai	CN	Xiangtan	2522125711848
Europe/Amsterdam	NL	Tongelre	8257938346140
Europe/Vilnius	LT	Ukmerge	7410931684744
Asia/Kolkata	IN	Aistala	7230546160538
Asia/Shanghai	CN	Meizhou	3458631521079
Asia/Bangkok	TH	Roi Et	6538452214798
Asia/Shanghai	CN	Yanliang	2291087676648
Europe/Vilnius	LT	Alytus	5584290584303
Africa/Johannesburg	ZA	Vryheid	4764037282599
America/Chicago	US	Hueytown	0256228690114
America/New_York	US	Jersey City	1228185819029
Europe/Paris	FR	Fontenay-aux-Roses	6007994616471
Asia/Tokyo	JP	Hakodate	8535419018831
Asia/Kolkata	IN	Uran	4085352312137
Asia/Jakarta	ID	Sukabumi	2360731366454
Asia/Seoul	KR	Nonsan	4652942519100
Europe/Rome	IT	Mesagne	3840792595639
Asia/Bangkok	TH	Damnoen Saduak	5006669696931
Asia/Tehran	IR	Isfahan	2046184927977
Europe/Moscow	RU	Roslavl’	9726561333081
Asia/Kuala_Lumpur	MY	Kampung Ayer Molek	7551902810462
Europe/Istanbul	TR	Yakuplu	6927991067703
Europe/Vienna	AT	Sankt Peter	3970238636791
Asia/Kolkata	IN	Kashipur	5634656195916
Africa/Douala	CM	Mbalmayo	5833347491348
America/New_York	US	Rosedale	9335197155433
Asia/Kolkata	IN	Narwar	9926992656616
Africa/Brazzaville	CG	Brazzaville	5031700785190
Europe/Bucharest	RO	Sector 6	0677537751202
Europe/Rome	IT	Sassari	8775610276603
Europe/Berlin	DE	Burscheid	8882739676846
Europe/Moscow	RU	Bavly	0068748195693
Asia/Dhaka	BD	Manikchari	2161540640106
America/Lima	PE	Iquitos	7926456498679
America/Sao_Paulo	BR	Miracema	7824215438747
Australia/Sydney	AU	Nowra	5339700110210
Europe/Minsk	BY	Novogrudok	2871592376914
Europe/London	GB	Winsford	9249826803476
America/Sao_Paulo	BR	Itabirito	2120289773810
America/Matamoros	MX	Heroica Matamoros	8751461683791
Europe/Stockholm	SE	Boo	4500280361830
America/Bahia	BR	Rio Real	5719629852970
America/Chicago	US	Hutto	1947655535305
Europe/Volgograd	RU	Mikhaylovka	9555680934530
Asia/Barnaul	RU	Novosilikatnyy	8742794704598
America/Chicago	US	Lino Lakes	0071757041424
America/New_York	US	Lakewood	9124556081748
Asia/Shanghai	CN	Yingkou	7410198407704
Asia/Jakarta	ID	Wangon	3078902050321
Asia/Shanghai	CN	Boli	7278471487856
Asia/Kolkata	IN	Gariadhar	8749204687441
Europe/Amsterdam	NL	Hoogezand	1440224921245
Europe/Berlin	DE	Charlottenburg-Nord	7137984963960
Asia/Shanghai	CN	Yingkou	3430764213281
Africa/Lagos	NG	Lagos	4434538977927
Europe/Paris	FR	Sceaux	6722387600577
Europe/Sofia	BG	Montana	7207754038034
America/Chicago	US	Lino Lakes	4373914588947
Asia/Kolkata	IN	Pune	5605029533178
Asia/Urumqi	CN	Hoxtolgay	6316475065913
Asia/Shanghai	CN	Dongfeng	7541810367493
Asia/Baghdad	IQ	Karbala	9153217505002
America/Porto_Velho	BR	Porto Velho	1415347734775
Africa/Lagos	NG	Argungu	6070839691544
Asia/Shanghai	CN	Sishui	1794597538280
America/Argentina/Tucuman	AR	Aguilares	5046338790133
Africa/Johannesburg	ZA	Mokopane	6702768893743
Europe/Istanbul	TR	Silvan	0755244409040
America/Bogota	CO	San Carlos	2130789594815
Asia/Kolkata	IN	Bhayandar	0907387420981
Europe/Minsk	BY	Novogrudok	9962886826437
Asia/Tokyo	JP	Hakodate	4522389783610
Asia/Shanghai	CN	Dongdu	2607450470193
Europe/Amsterdam	NL	Emmeloord	8632416228888
Asia/Kolkata	IN	Aklera	0814759814852
Europe/London	GB	Cowes	6646323763884
Europe/Sarajevo	BA	Bijeljina	6243921379822
America/Bahia	BR	Muritiba	7692846980269
Europe/Madrid	ES	Caravaca	1943781893210
Asia/Kolkata	IN	Barbil	2234809906418
America/Jamaica	JM	New Kingston	6781090161324
Asia/Kolkata	IN	Kenda	8096365348590
America/Chicago	US	South Lawndale	1924719664881
Asia/Manila	PH	Sorsogon	3416789067559
America/Argentina/Buenos_Aires	AR	Chacabuco	0277914525541
America/Chicago	US	Huntley	0801048315091
Europe/London	GB	Clacton-on-Sea	5829312602901
Europe/Berlin	DE	Memmingen	9362029806362
Australia/Sydney	AU	Strathfield	3599146826997
America/Chicago	US	Kaukauna	1804015003877
Asia/Bangkok	TH	Damnoen Saduak	2539641015138
Europe/London	GB	Belper	1294349458939
Asia/Shanghai	CN	Pingyi	1582657369918
America/Santiago	CL	San Bernardo	4000122314098
Asia/Kolkata	IN	Tiruppuvanam	5854453666352
Asia/Shanghai	CN	Yingkou	8175171833695
Asia/Tokyo	JP	Komono	5374994136317
Europe/London	GB	Clacton-on-Sea	9446501924123
Europe/London	GB	Barnet	9395719808421
America/Caracas	VE	Barinas	5781583685901
America/Los_Angeles	US	Porterville	1773383741578
Asia/Bangkok	TH	Damnoen Saduak	3960157904101
Europe/Berlin	DE	Gifhorn	1319678117842
Europe/Rome	IT	Tortona	7664944227713
Asia/Jakarta	ID	Kediri	6884394473008
America/Chicago	US	Schererville	3568118915632
Europe/Paris	FR	Marseille 11	6446145855176
Europe/Moscow	RU	Petrozavodsk	0839187413903
Asia/Riyadh	SA	Al Jubayl	8225372013973
America/Argentina/Tucuman	AR	Aguilares	1769612379377
Europe/Berlin	DE	Verl	0333944839802
Asia/Kolkata	IN	Barbil	1152241330466
Asia/Manila	PH	Cebu City	9037839301887
America/Puerto_Rico	PR	Yauco	7159100896938
Asia/Kolkata	IN	Rafiganj	8576561870823
Asia/Shanghai	CN	Huangshi	1089997998858
Asia/Tokyo	JP	Hita	8776751915338
Europe/Berlin	DE	Hechingen	2622057637732
America/New_York	US	Clermont	8225664706477
Africa/Casablanca	MA	Azrou	7538789123403
Asia/Jerusalem	IL	Ganei Tikva	3691812378974
America/Halifax	CA	Charlottetown	7471972514070
Europe/Stockholm	SE	Hudiksvall	9691122540997
Europe/Amsterdam	NL	Tongelre	5404094861908
Europe/Moscow	RU	Dyat’kovo	3229539403121
Europe/Rome	IT	Campobasso	1154848275669
Europe/London	GB	Blackpool	2591508426594
Asia/Jakarta	ID	Tebingtinggi	7257605841559
Africa/Tunis	TN	Siliana	5505481375616
Africa/Abidjan	CI	Lakota	2086488761297
America/Los_Angeles	US	Visitacion Valley	5373510214133
Asia/Taipei	TW	Magong	6194344360020
Europe/Paris	FR	Saint-Omer	0527728640849
Europe/Madrid	ES	Puertollano	0217524187128
Europe/Berlin	DE	Friedberg	2384859556580
America/Chicago	US	Murray	7832067021109
Europe/Rome	IT	Portogruaro	1465810662104
America/Chicago	US	Searcy	1674271564128
Pacific/Auckland	NZ	Gisborne	8194782448142
Europe/Berlin	DE	Eppingen	3242168868512
Europe/London	GB	Devizes	2973374923542
America/New_York	US	Pottstown	7833819131954
Asia/Seoul	KR	Sinhyeon	1686497945117
Asia/Kolkata	IN	Osmanabad	8792090645972
Africa/Lubumbashi	CD	Kamina	4109908254877
Europe/Berlin	DE	Schleswig	6653588203239
Africa/Tunis	TN	Msaken	8672333064770
Europe/London	GB	Inverness	0467191116376
Europe/Madrid	ES	Puertollano	4802581888789
Africa/Lagos	NG	Kafanchan	3828047468815
Asia/Shanghai	CN	Taozhuang	9399225670053
Africa/Bamako	ML	Kati	2844443180305
Europe/Paris	FR	Les Olives	4159684029206
Asia/Shanghai	CN	Changshu City	5301265100982
Europe/Paris	FR	Arles	2694283845786
Europe/Berlin	DE	Rudolstadt	1370786102595
America/New_York	US	Boston	1177131887257
Asia/Kolkata	IN	Dharmapuri	0037870328569
Asia/Tokyo	JP	Iwade	0185117946158
Europe/Paris	FR	Colomiers	9376902856610
Europe/Dublin	IE	An Muileann gCearr	7598295857131
Asia/Aden	YE	Ataq	0420937838789
Asia/Jakarta	ID	Pekanbaru	5803280886778
Asia/Jakarta	ID	Tebingtinggi	9877589797697
Europe/Madrid	ES	Gandia	7798131783857
Asia/Ho_Chi_Minh	VN	Sa Dec	0026440103750
America/Cuiaba	BR	Nova Xavantina	1007656543256
Africa/Nairobi	KE	Nyahururu	9865091531038
Europe/Moscow	RU	Volokolamsk	8780059839272
Asia/Manila	PH	Burgos	5256984895391
Asia/Shanghai	CN	Dongdu	2153496579883
Indian/Antananarivo	MG	Sakaraha	0831241171156
Asia/Tokyo	JP	Nayoro	4746043492308
Africa/Algiers	DZ	Boumerdas	3335234452651
Europe/Berlin	DE	Gronau	6499522549014
America/New_York	US	Covington	6826235284008
America/Chicago	US	Vestavia Hills	1559173575451
America/New_York	US	Port Richmond	0516394040367
Europe/Berlin	DE	Schleswig	7232354977803
America/Argentina/Ushuaia	AR	Ushuaia	5361322766810
Asia/Jakarta	ID	Wangon	6816482404540
Asia/Kolkata	IN	Pune	4622633258458
Europe/Rome	IT	Villabate	6594498949988
America/Bogota	CO	Madrid	9376677203305
Europe/Sofia	BG	Aytos	9133428408156
Asia/Tehran	IR	Nowshahr	0699771958636
Asia/Tokyo	JP	Toyokawa	7538775492742
Africa/Conakry	GN	Camayenne	6787670493373
Europe/Berlin	DE	Oberhausen	1676019009144
Africa/Banjul	GM	Farafenni	0164110090068
Asia/Yekaterinburg	RU	Izluchinsk	7089680467887
America/Argentina/Cordoba	AR	Rafaela	1013363550616
Europe/Paris	FR	La Garenne-Colombes	9087987251541
Asia/Vladivostok	RU	Nikolayevsk-on-Amure	1238387668929
Asia/Tokyo	JP	Yao	8957084448759
Africa/Maputo	MZ	Maxixe	8607792897652
Europe/Podgorica	ME	Budva	4487664208991
Europe/London	GB	Mexborough	8581661540798
Asia/Kolkata	IN	Rafiganj	4891940041316
Africa/Nairobi	KE	Nyahururu	2837225013946
Asia/Tbilisi	GE	Kobuleti	1644462679603
Asia/Kolkata	IN	Adra	0572148461864
Asia/Shanghai	CN	Pingyi	1260921945272
Europe/Moscow	RU	Yablonovskiy	5936552106554
Europe/Paris	FR	La Garenne-Colombes	1026859674765
America/La_Paz	BO	Tupiza	2956006808523
Asia/Shanghai	CN	Wacheng	8998673780751
America/Los_Angeles	US	Norco	1660284353484
Asia/Jakarta	ID	Pekanbaru	8515069286606
